Year,Geography,Measure,Value
1878,N92000002,accumulation,1026.6
1879,N92000002,accumulation,1032.9
1880,N92000002,accumulation,952.4
1881,N92000002,accumulation,1050.8
1882,N92000002,accumulation,1230.2
1883,N92000002,accumulation,1143.1
1884,N92000002,accumulation,1090.7
1885,N92000002,accumulation,893.2
1886,N92000002,accumulation,1127.1
1887,N92000002,accumulation,788.7
1888,N92000002,accumulation,1032.3
1889,N92000002,accumulation,1042.8
1890,N92000002,accumulation,1030.8
1891,N92000002,accumulation,1019.4
1892,N92000002,accumulation,1041.6
1893,N92000002,accumulation,927.4
1894,N92000002,accumulation,1067.9
1895,N92000002,accumulation,988.5
1896,N92000002,accumulation,1058.2
1897,N92000002,accumulation,1165.5
1898,N92000002,accumulation,1032.5
1899,N92000002,accumulation,1094.9
1900,N92000002,accumulation,1213.6
1901,N92000002,accumulation,1061.2
1902,N92000002,accumulation,1002.5
1903,N92000002,accumulation,1305.1
1904,N92000002,accumulation,1044.4
1905,N92000002,accumulation,963.4
1906,N92000002,accumulation,1067.6
1907,N92000002,accumulation,1099.3
1908,N92000002,accumulation,1073.0
1909,N92000002,accumulation,1017.1
1910,N92000002,accumulation,1127.7
1911,N92000002,accumulation,937.2
1912,N92000002,accumulation,1212.9
1913,N92000002,accumulation,1041.0
1914,N92000002,accumulation,1039.5
1915,N92000002,accumulation,994.5
1916,N92000002,accumulation,1150.6
1917,N92000002,accumulation,1128.4
1918,N92000002,accumulation,1139.4
1919,N92000002,accumulation,987.1
1920,N92000002,accumulation,1169.5
1921,N92000002,accumulation,945.8
1922,N92000002,accumulation,1003.4
1923,N92000002,accumulation,1245.5
1924,N92000002,accumulation,1227.1
1925,N92000002,accumulation,1065.8
1926,N92000002,accumulation,1079.4
1927,N92000002,accumulation,1074.9
1928,N92000002,accumulation,1342.5
1929,N92000002,accumulation,1099.3
1930,N92000002,accumulation,1169.9
1931,N92000002,accumulation,1168.0
1932,N92000002,accumulation,1024.5
1933,N92000002,accumulation,788.1
1934,N92000002,accumulation,1114.8
1935,N92000002,accumulation,1047.8
1936,N92000002,accumulation,1133.3
1937,N92000002,accumulation,1044.1
1938,N92000002,accumulation,1205.0
1939,N92000002,accumulation,1036.8
1940,N92000002,accumulation,1156.3
1941,N92000002,accumulation,962.8
1942,N92000002,accumulation,1182.3
1943,N92000002,accumulation,1101.5
1944,N92000002,accumulation,1138.4
1945,N92000002,accumulation,1030.4
1946,N92000002,accumulation,1137.4
1947,N92000002,accumulation,1099.7
1948,N92000002,accumulation,1164.5
1949,N92000002,accumulation,1035.4
1950,N92000002,accumulation,1249.3
1951,N92000002,accumulation,1096.3
1952,N92000002,accumulation,953.0
1953,N92000002,accumulation,855.7
1954,N92000002,accumulation,1302.8
1955,N92000002,accumulation,970.1
1956,N92000002,accumulation,1038.3
1957,N92000002,accumulation,1112.2
1958,N92000002,accumulation,1194.1
1959,N92000002,accumulation,963.9
1960,N92000002,accumulation,1199.9
1961,N92000002,accumulation,1102.1
1962,N92000002,accumulation,1023.6
1963,N92000002,accumulation,1084.7
1964,N92000002,accumulation,999.5
1965,N92000002,accumulation,1166.1
1966,N92000002,accumulation,1265.9
1967,N92000002,accumulation,1200.9
1968,N92000002,accumulation,1078.4
1969,N92000002,accumulation,994.5
1970,N92000002,accumulation,1141.3
1971,N92000002,accumulation,898.7
1972,N92000002,accumulation,1036.3
1973,N92000002,accumulation,961.6
1974,N92000002,accumulation,1118.7
1975,N92000002,accumulation,840.5
1976,N92000002,accumulation,1045.1
1977,N92000002,accumulation,1073.5
1978,N92000002,accumulation,1116.0
1979,N92000002,accumulation,1156.0
1980,N92000002,accumulation,1176.2
1981,N92000002,accumulation,1225.3
1982,N92000002,accumulation,1166.5
1983,N92000002,accumulation,961.5
1984,N92000002,accumulation,1068.3
1985,N92000002,accumulation,1133.7
1986,N92000002,accumulation,1198.5
1987,N92000002,accumulation,983.0
1988,N92000002,accumulation,1242.2
1989,N92000002,accumulation,989.9
1990,N92000002,accumulation,1269.0
1991,N92000002,accumulation,1035.1
1992,N92000002,accumulation,1178.0
1993,N92000002,accumulation,1155.7
1994,N92000002,accumulation,1159.3
1995,N92000002,accumulation,1071.1
1996,N92000002,accumulation,1082.6
1997,N92000002,accumulation,1044.7
1998,N92000002,accumulation,1266.3
1999,N92000002,accumulation,1255.0
2000,N92000002,accumulation,1236.3
2001,N92000002,accumulation,897.7
2002,N92000002,accumulation,1410.1
2003,N92000002,accumulation,937.1
2004,N92000002,accumulation,1090.5
2005,N92000002,accumulation,1073.5
2006,N92000002,accumulation,1156.9
2007,N92000002,accumulation,1094.5
2008,N92000002,accumulation,1275.8
2009,N92000002,accumulation,1257.1
2010,N92000002,accumulation,1040.4
2011,N92000002,accumulation,1261.6
2012,N92000002,accumulation,1178.0
2013,N92000002,accumulation,1134.4
2014,N92000002,accumulation,1292.6
2015,N92000002,accumulation,1319.1
2016,N92000002,accumulation,1048.4
2017,N92000002,accumulation,1147.9
2018,N92000002,accumulation,1077.5
2019,N92000002,accumulation,1209.7
2020,N92000002,accumulation,1323.6
2021,N92000002,accumulation,1054.6
2022,N92000002,accumulation,1112.4
1836,K02000001,trend,995.5
1837,K02000001,trend,993.8
1838,K02000001,trend,993.9
1839,K02000001,trend,995.2
1840,K02000001,trend,995.3
1841,K02000001,trend,995.7
1842,K02000001,trend,994.8
1843,K02000001,trend,993.5
1844,K02000001,trend,991.6
1845,K02000001,trend,991.1
1846,K02000001,trend,991.3
1847,K02000001,trend,990.7
1848,K02000001,trend,991.2
1849,K02000001,trend,990.2
1850,K02000001,trend,988.5
1851,K02000001,trend,987.8
1852,K02000001,trend,989.1
1853,K02000001,trend,987.9
1854,K02000001,trend,987.6
1855,K02000001,trend,988.7
1856,K02000001,trend,990.6
1857,K02000001,trend,993.5
1858,K02000001,trend,998.8
1859,K02000001,trend,1005.2
1860,K02000001,trend,1010.7
1861,K02000001,trend,1015.7
1862,K02000001,trend,1021.3
1863,K02000001,trend,1027.2
1864,K02000001,trend,1033.3
1865,K02000001,trend,1040.2
1866,K02000001,trend,1047.2
1867,K02000001,trend,1052.5
1868,K02000001,trend,1059.8
1869,K02000001,trend,1066.2
1870,K02000001,trend,1071.6
1871,K02000001,trend,1077.4
1872,K02000001,trend,1083.5
1873,K02000001,trend,1084.4
1874,K02000001,trend,1084.9
1875,K02000001,trend,1084.8
1876,K02000001,trend,1084.4
1877,K02000001,trend,1083.4
1878,K02000001,trend,1079.9
1879,K02000001,trend,1076.1
1880,K02000001,trend,1072.2
1881,K02000001,trend,1067.8
1882,K02000001,trend,1063.6
1883,K02000001,trend,1057.5
1884,K02000001,trend,1051.1
1885,K02000001,trend,1044.8
1886,K02000001,trend,1038.5
1887,K02000001,trend,1030.8
1888,K02000001,trend,1026.3
1889,K02000001,trend,1023.4
1890,K02000001,trend,1021.1
1891,K02000001,trend,1018.8
1892,K02000001,trend,1016.5
1893,K02000001,trend,1016.0
1894,K02000001,trend,1016.2
1895,K02000001,trend,1015.7
1896,K02000001,trend,1016.2
1897,K02000001,trend,1017.2
1898,K02000001,trend,1019.9
1899,K02000001,trend,1023.0
1900,K02000001,trend,1026.5
1901,K02000001,trend,1029.0
1902,K02000001,trend,1033.3
1903,K02000001,trend,1038.0
1904,K02000001,trend,1040.0
1905,K02000001,trend,1042.2
1906,K02000001,trend,1045.6
1907,K02000001,trend,1048.3
1908,K02000001,trend,1050.8
1909,K02000001,trend,1054.0
1910,K02000001,trend,1058.2
1911,K02000001,trend,1061.2
1912,K02000001,trend,1064.5
1913,K02000001,trend,1066.8
1914,K02000001,trend,1070.3
1915,K02000001,trend,1073.1
1916,K02000001,trend,1076.8
1917,K02000001,trend,1079.1
1918,K02000001,trend,1081.1
1919,K02000001,trend,1082.9
1920,K02000001,trend,1084.6
1921,K02000001,trend,1085.5
1922,K02000001,trend,1087.9
1923,K02000001,trend,1090.2
1924,K02000001,trend,1091.4
1925,K02000001,trend,1091.6
1926,K02000001,trend,1092.1
1927,K02000001,trend,1091.6
1928,K02000001,trend,1090.4
1929,K02000001,trend,1087.4
1930,K02000001,trend,1084.8
1931,K02000001,trend,1080.9
1932,K02000001,trend,1077.5
1933,K02000001,trend,1073.3
1934,K02000001,trend,1072.0
1935,K02000001,trend,1070.3
1936,K02000001,trend,1068.9
1937,K02000001,trend,1067.3
1938,K02000001,trend,1065.9
1939,K02000001,trend,1063.5
1940,K02000001,trend,1062.4
1941,K02000001,trend,1060.8
1942,K02000001,trend,1060.3
1943,K02000001,trend,1060.8
1944,K02000001,trend,1062.3
1945,K02000001,trend,1063.3
1946,K02000001,trend,1065.9
1947,K02000001,trend,1068.1
1948,K02000001,trend,1071.1
1949,K02000001,trend,1071.5
1950,K02000001,trend,1071.6
1951,K02000001,trend,1071.3
1952,K02000001,trend,1070.4
1953,K02000001,trend,1070.3
1954,K02000001,trend,1072.0
1955,K02000001,trend,1071.3
1956,K02000001,trend,1072.4
1957,K02000001,trend,1072.7
1958,K02000001,trend,1072.2
1959,K02000001,trend,1070.7
1960,K02000001,trend,1070.4
1961,K02000001,trend,1068.0
1962,K02000001,trend,1065.3
1963,K02000001,trend,1062.8
1964,K02000001,trend,1061.3
1965,K02000001,trend,1061.5
1966,K02000001,trend,1062.0
1967,K02000001,trend,1062.4
1968,K02000001,trend,1061.9
1969,K02000001,trend,1060.9
1970,K02000001,trend,1061.6
1971,K02000001,trend,1061.2
1972,K02000001,trend,1062.3
1973,K02000001,trend,1064.3
1974,K02000001,trend,1068.2
1975,K02000001,trend,1070.5
1976,K02000001,trend,1075.4
1977,K02000001,trend,1081.0
1978,K02000001,trend,1086.8
1979,K02000001,trend,1092.6
1980,K02000001,trend,1097.6
1981,K02000001,trend,1102.0
1982,K02000001,trend,1105.4
1983,K02000001,trend,1108.1
1984,K02000001,trend,1111.7
1985,K02000001,trend,1115.7
1986,K02000001,trend,1121.0
1987,K02000001,trend,1124.3
1988,K02000001,trend,1128.3
1989,K02000001,trend,1130.1
1990,K02000001,trend,1133.2
1991,K02000001,trend,1134.5
1992,K02000001,trend,1136.3
1993,K02000001,trend,1137.4
1994,K02000001,trend,1138.8
1995,K02000001,trend,1140.0
1996,K02000001,trend,1141.1
1997,K02000001,trend,1144.4
1998,K02000001,trend,1149.5
1999,K02000001,trend,1152.8
2000,K02000001,trend,1155.4
2001,K02000001,trend,1156.3
2002,K02000001,trend,1158.1
2003,K02000001,trend,1158.2
2004,K02000001,trend,1160.2
2005,K02000001,trend,1161.5
2006,K02000001,trend,1164.6
2007,K02000001,trend,1166.6
2008,K02000001,trend,1168.3
2009,K02000001,trend,1168.5
2010,K02000001,trend,1168.2
2011,K02000001,trend,1170.1
2012,K02000001,trend,1171.3
2013,K02000001,trend,1170.1
2014,K02000001,trend,1169.9
2015,K02000001,trend,1168.8
2016,K02000001,trend,1168.2
2017,K02000001,trend,1168.2
2018,K02000001,trend,1168.8
2019,K02000001,trend,1169.9
2020,K02000001,trend,1170.6
2021,K02000001,trend,1168.5
2022,K02000001,trend,1167.1
1836,E92000001,trend,806.4
1837,E92000001,trend,804.8
1838,E92000001,trend,804.8
1839,E92000001,trend,806.0
1840,E92000001,trend,805.1
1841,E92000001,trend,804.6
1842,E92000001,trend,802.6
1843,E92000001,trend,800.3
1844,E92000001,trend,797.3
1845,E92000001,trend,795.3
1846,E92000001,trend,794.7
1847,E92000001,trend,793.2
1848,E92000001,trend,792.9
1849,E92000001,trend,790.5
1850,E92000001,trend,787.1
1851,E92000001,trend,785.2
1852,E92000001,trend,784.9
1853,E92000001,trend,782.2
1854,E92000001,trend,779.6
1855,E92000001,trend,779.1
1856,E92000001,trend,778.8
1857,E92000001,trend,779.3
1858,E92000001,trend,781.6
1859,E92000001,trend,785.1
1860,E92000001,trend,787.5
1861,E92000001,trend,788.9
1862,E92000001,trend,791.5
1863,E92000001,trend,794.5
1864,E92000001,trend,798.9
1865,E92000001,trend,805.1
1866,E92000001,trend,811.2
1867,E92000001,trend,815.9
1868,E92000001,trend,822.8
1869,E92000001,trend,829.7
1870,E92000001,trend,835.1
1871,E92000001,trend,841.2
1872,E92000001,trend,847.8
1873,E92000001,trend,850.2
1874,E92000001,trend,852.4
1875,E92000001,trend,855.0
1876,E92000001,trend,857.0
1877,E92000001,trend,858.0
1878,E92000001,trend,857.1
1879,E92000001,trend,854.9
1880,E92000001,trend,851.7
1881,E92000001,trend,847.4
1882,E92000001,trend,842.9
1883,E92000001,trend,836.5
1884,E92000001,trend,829.1
1885,E92000001,trend,822.6
1886,E92000001,trend,815.7
1887,E92000001,trend,807.3
1888,E92000001,trend,801.6
1889,E92000001,trend,796.9
1890,E92000001,trend,792.0
1891,E92000001,trend,787.7
1892,E92000001,trend,783.1
1893,E92000001,trend,780.0
1894,E92000001,trend,777.9
1895,E92000001,trend,775.7
1896,E92000001,trend,774.7
1897,E92000001,trend,774.3
1898,E92000001,trend,775.6
1899,E92000001,trend,778.2
1900,E92000001,trend,780.9
1901,E92000001,trend,783.4
1902,E92000001,trend,787.9
1903,E92000001,trend,792.6
1904,E92000001,trend,795.2
1905,E92000001,trend,798.6
1906,E92000001,trend,802.9
1907,E92000001,trend,806.5
1908,E92000001,trend,810.0
1909,E92000001,trend,814.1
1910,E92000001,trend,818.8
1911,E92000001,trend,822.6
1912,E92000001,trend,826.7
1913,E92000001,trend,829.7
1914,E92000001,trend,833.1
1915,E92000001,trend,835.6
1916,E92000001,trend,838.3
1917,E92000001,trend,839.8
1918,E92000001,trend,840.9
1919,E92000001,trend,842.0
1920,E92000001,trend,842.2
1921,E92000001,trend,841.9
1922,E92000001,trend,844.1
1923,E92000001,trend,846.3
1924,E92000001,trend,847.3
1925,E92000001,trend,847.6
1926,E92000001,trend,848.0
1927,E92000001,trend,848.0
1928,E92000001,trend,847.0
1929,E92000001,trend,844.7
1930,E92000001,trend,842.8
1931,E92000001,trend,839.9
1932,E92000001,trend,837.4
1933,E92000001,trend,834.4
1934,E92000001,trend,833.2
1935,E92000001,trend,832.2
1936,E92000001,trend,830.9
1937,E92000001,trend,828.7
1938,E92000001,trend,826.1
1939,E92000001,trend,823.3
1940,E92000001,trend,821.0
1941,E92000001,trend,818.4
1942,E92000001,trend,816.0
1943,E92000001,trend,814.9
1944,E92000001,trend,815.3
1945,E92000001,trend,815.3
1946,E92000001,trend,817.6
1947,E92000001,trend,818.9
1948,E92000001,trend,820.6
1949,E92000001,trend,821.1
1950,E92000001,trend,821.5
1951,E92000001,trend,822.0
1952,E92000001,trend,821.8
1953,E92000001,trend,822.4
1954,E92000001,trend,824.6
1955,E92000001,trend,825.8
1956,E92000001,trend,828.0
1957,E92000001,trend,830.0
1958,E92000001,trend,831.6
1959,E92000001,trend,831.2
1960,E92000001,trend,831.9
1961,E92000001,trend,829.6
1962,E92000001,trend,827.6
1963,E92000001,trend,826.1
1964,E92000001,trend,825.1
1965,E92000001,trend,825.4
1966,E92000001,trend,825.5
1967,E92000001,trend,825.6
1968,E92000001,trend,825.1
1969,E92000001,trend,823.1
1970,E92000001,trend,821.9
1971,E92000001,trend,820.0
1972,E92000001,trend,819.1
1973,E92000001,trend,818.6
1974,E92000001,trend,820.1
1975,E92000001,trend,819.9
1976,E92000001,trend,821.7
1977,E92000001,trend,823.8
1978,E92000001,trend,825.5
1979,E92000001,trend,827.4
1980,E92000001,trend,828.3
1981,E92000001,trend,828.7
1982,E92000001,trend,828.2
1983,E92000001,trend,827.5
1984,E92000001,trend,827.9
1985,E92000001,trend,828.7
1986,E92000001,trend,831.0
1987,E92000001,trend,832.3
1988,E92000001,trend,834.1
1989,E92000001,trend,834.3
1990,E92000001,trend,836.0
1991,E92000001,trend,837.3
1992,E92000001,trend,839.3
1993,E92000001,trend,841.4
1994,E92000001,trend,843.5
1995,E92000001,trend,845.4
1996,E92000001,trend,847.7
1997,E92000001,trend,851.3
1998,E92000001,trend,856.8
1999,E92000001,trend,860.8
2000,E92000001,trend,864.7
2001,E92000001,trend,866.1
2002,E92000001,trend,867.6
2003,E92000001,trend,867.5
2004,E92000001,trend,868.7
2005,E92000001,trend,869.7
2006,E92000001,trend,871.7
2007,E92000001,trend,873.3
2008,E92000001,trend,874.0
2009,E92000001,trend,873.5
2010,E92000001,trend,873.1
2011,E92000001,trend,874.0
2012,E92000001,trend,875.9
2013,E92000001,trend,874.9
2014,E92000001,trend,874.5
2015,E92000001,trend,873.3
2016,E92000001,trend,873.1
2017,E92000001,trend,873.8
2018,E92000001,trend,875.3
2019,E92000001,trend,877.7
2020,E92000001,trend,878.5
2021,E92000001,trend,877.0
2022,E92000001,trend,875.4
1836,W92000004,trend,1317.7
1837,W92000004,trend,1315.1
1838,W92000004,trend,1314.8
1839,W92000004,trend,1315.2
1840,W92000004,trend,1312.1
1841,W92000004,trend,1308.1
1842,W92000004,trend,1300.5
1843,W92000004,trend,1291.3
1844,W92000004,trend,1281.4
1845,W92000004,trend,1274.7
1846,W92000004,trend,1270.9
1847,W92000004,trend,1267.0
1848,W92000004,trend,1264.3
1849,W92000004,trend,1259.4
1850,W92000004,trend,1253.7
1851,W92000004,trend,1250.3
1852,W92000004,trend,1249.1
1853,W92000004,trend,1243.1
1854,W92000004,trend,1238.4
1855,W92000004,trend,1237.9
1856,W92000004,trend,1239.5
1857,W92000004,trend,1243.2
1858,W92000004,trend,1250.8
1859,W92000004,trend,1259.6
1860,W92000004,trend,1266.3
1861,W92000004,trend,1271.6
1862,W92000004,trend,1277.8
1863,W92000004,trend,1285.3
1864,W92000004,trend,1294.3
1865,W92000004,trend,1305.4
1866,W92000004,trend,1316.5
1867,W92000004,trend,1325.7
1868,W92000004,trend,1339.1
1869,W92000004,trend,1352.2
1870,W92000004,trend,1362.9
1871,W92000004,trend,1373.5
1872,W92000004,trend,1385.2
1873,W92000004,trend,1388.7
1874,W92000004,trend,1392.1
1875,W92000004,trend,1394.4
1876,W92000004,trend,1395.8
1877,W92000004,trend,1396.4
1878,W92000004,trend,1392.6
1879,W92000004,trend,1387.4
1880,W92000004,trend,1381.3
1881,W92000004,trend,1373.8
1882,W92000004,trend,1366.5
1883,W92000004,trend,1355.8
1884,W92000004,trend,1344.0
1885,W92000004,trend,1332.3
1886,W92000004,trend,1320.3
1887,W92000004,trend,1305.2
1888,W92000004,trend,1295.2
1889,W92000004,trend,1287.2
1890,W92000004,trend,1280.6
1891,W92000004,trend,1275.0
1892,W92000004,trend,1268.4
1893,W92000004,trend,1265.4
1894,W92000004,trend,1264.1
1895,W92000004,trend,1261.9
1896,W92000004,trend,1262.0
1897,W92000004,trend,1263.1
1898,W92000004,trend,1266.4
1899,W92000004,trend,1271.2
1900,W92000004,trend,1277.2
1901,W92000004,trend,1282.7
1902,W92000004,trend,1290.6
1903,W92000004,trend,1298.8
1904,W92000004,trend,1303.6
1905,W92000004,trend,1308.5
1906,W92000004,trend,1316.0
1907,W92000004,trend,1323.1
1908,W92000004,trend,1329.4
1909,W92000004,trend,1336.2
1910,W92000004,trend,1345.1
1911,W92000004,trend,1351.7
1912,W92000004,trend,1357.9
1913,W92000004,trend,1363.5
1914,W92000004,trend,1369.4
1915,W92000004,trend,1374.3
1916,W92000004,trend,1380.6
1917,W92000004,trend,1386.3
1918,W92000004,trend,1391.7
1919,W92000004,trend,1396.2
1920,W92000004,trend,1400.2
1921,W92000004,trend,1401.2
1922,W92000004,trend,1404.7
1923,W92000004,trend,1407.6
1924,W92000004,trend,1408.6
1925,W92000004,trend,1407.8
1926,W92000004,trend,1407.3
1927,W92000004,trend,1406.0
1928,W92000004,trend,1403.2
1929,W92000004,trend,1398.2
1930,W92000004,trend,1392.6
1931,W92000004,trend,1384.7
1932,W92000004,trend,1376.9
1933,W92000004,trend,1368.0
1934,W92000004,trend,1363.9
1935,W92000004,trend,1359.4
1936,W92000004,trend,1356.5
1937,W92000004,trend,1352.9
1938,W92000004,trend,1350.3
1939,W92000004,trend,1347.3
1940,W92000004,trend,1346.2
1941,W92000004,trend,1344.7
1942,W92000004,trend,1344.3
1943,W92000004,trend,1346.2
1944,W92000004,trend,1349.9
1945,W92000004,trend,1354.2
1946,W92000004,trend,1361.9
1947,W92000004,trend,1368.2
1948,W92000004,trend,1375.1
1949,W92000004,trend,1378.1
1950,W92000004,trend,1380.9
1951,W92000004,trend,1382.5
1952,W92000004,trend,1383.4
1953,W92000004,trend,1385.1
1954,W92000004,trend,1388.7
1955,W92000004,trend,1388.7
1956,W92000004,trend,1390.7
1957,W92000004,trend,1392.5
1958,W92000004,trend,1393.0
1959,W92000004,trend,1391.5
1960,W92000004,trend,1391.0
1961,W92000004,trend,1385.8
1962,W92000004,trend,1380.4
1963,W92000004,trend,1375.9
1964,W92000004,trend,1373.0
1965,W92000004,trend,1372.3
1966,W92000004,trend,1371.8
1967,W92000004,trend,1371.6
1968,W92000004,trend,1369.8
1969,W92000004,trend,1367.4
1970,W92000004,trend,1367.5
1971,W92000004,trend,1365.9
1972,W92000004,trend,1365.9
1973,W92000004,trend,1366.0
1974,W92000004,trend,1369.1
1975,W92000004,trend,1369.9
1976,W92000004,trend,1374.5
1977,W92000004,trend,1380.9
1978,W92000004,trend,1386.5
1979,W92000004,trend,1392.5
1980,W92000004,trend,1397.5
1981,W92000004,trend,1401.7
1982,W92000004,trend,1404.3
1983,W92000004,trend,1405.9
1984,W92000004,trend,1408.8
1985,W92000004,trend,1412.7
1986,W92000004,trend,1419.1
1987,W92000004,trend,1422.7
1988,W92000004,trend,1427.8
1989,W92000004,trend,1429.9
1990,W92000004,trend,1433.8
1991,W92000004,trend,1436.1
1992,W92000004,trend,1438.5
1993,W92000004,trend,1440.8
1994,W92000004,trend,1443.6
1995,W92000004,trend,1445.1
1996,W92000004,trend,1447.1
1997,W92000004,trend,1451.0
1998,W92000004,trend,1457.6
1999,W92000004,trend,1461.3
2000,W92000004,trend,1463.2
2001,W92000004,trend,1461.6
2002,W92000004,trend,1461.0
2003,W92000004,trend,1458.3
2004,W92000004,trend,1458.2
2005,W92000004,trend,1458.0
2006,W92000004,trend,1460.1
2007,W92000004,trend,1461.5
2008,W92000004,trend,1462.1
2009,W92000004,trend,1459.9
2010,W92000004,trend,1458.4
2011,W92000004,trend,1460.1
2012,W92000004,trend,1462.8
2013,W92000004,trend,1462.3
2014,W92000004,trend,1463.8
2015,W92000004,trend,1464.9
2016,W92000004,trend,1467.3
2017,W92000004,trend,1470.5
2018,W92000004,trend,1474.3
2019,W92000004,trend,1478.6
2020,W92000004,trend,1480.9
2021,W92000004,trend,1478.6
2022,W92000004,trend,1476.1
1836,S92000003,trend,1238.1
1837,S92000003,trend,1235.7
1838,S92000003,trend,1235.1
1839,S92000003,trend,1235.3
1840,S92000003,trend,1236.4
1841,S92000003,trend,1237.9
1842,S92000003,trend,1239.2
1843,S92000003,trend,1240.2
1844,S92000003,trend,1241.2
1845,S92000003,trend,1243.7
1846,S92000003,trend,1245.4
1847,S92000003,trend,1246.3
1848,S92000003,trend,1248.0
1849,S92000003,trend,1249.7
1850,S92000003,trend,1251.3
1851,S92000003,trend,1253.3
1852,S92000003,trend,1258.4
1853,S92000003,trend,1261.6
1854,S92000003,trend,1267.1
1855,S92000003,trend,1272.1
1856,S92000003,trend,1278.5
1857,S92000003,trend,1286.0
1858,S92000003,trend,1296.1
1859,S92000003,trend,1307.3
1860,S92000003,trend,1317.7
1861,S92000003,trend,1328.9
1862,S92000003,trend,1339.3
1863,S92000003,trend,1349.8
1864,S92000003,trend,1358.1
1865,S92000003,trend,1365.1
1866,S92000003,trend,1372.7
1867,S92000003,trend,1377.8
1868,S92000003,trend,1384.2
1869,S92000003,trend,1387.5
1870,S92000003,trend,1391.2
1871,S92000003,trend,1395.2
1872,S92000003,trend,1398.8
1873,S92000003,trend,1396.9
1874,S92000003,trend,1393.3
1875,S92000003,trend,1387.9
1876,S92000003,trend,1382.9
1877,S92000003,trend,1378.0
1878,S92000003,trend,1370.0
1879,S92000003,trend,1363.9
1880,S92000003,trend,1359.5
1881,S92000003,trend,1355.2
1882,S92000003,trend,1352.2
1883,S92000003,trend,1347.4
1884,S92000003,trend,1343.7
1885,S92000003,trend,1339.0
1886,S92000003,trend,1334.4
1887,S92000003,trend,1329.5
1888,S92000003,trend,1327.6
1889,S92000003,trend,1328.3
1890,S92000003,trend,1331.0
1891,S92000003,trend,1332.5
1892,S92000003,trend,1334.5
1893,S92000003,trend,1338.7
1894,S92000003,trend,1342.4
1895,S92000003,trend,1344.5
1896,S92000003,trend,1347.2
1897,S92000003,trend,1349.9
1898,S92000003,trend,1354.4
1899,S92000003,trend,1357.9
1900,S92000003,trend,1361.9
1901,S92000003,trend,1363.6
1902,S92000003,trend,1367.2
1903,S92000003,trend,1371.4
1904,S92000003,trend,1372.1
1905,S92000003,trend,1372.0
1906,S92000003,trend,1373.2
1907,S92000003,trend,1373.9
1908,S92000003,trend,1374.1
1909,S92000003,trend,1375.7
1910,S92000003,trend,1378.3
1911,S92000003,trend,1379.7
1912,S92000003,trend,1381.3
1913,S92000003,trend,1382.1
1914,S92000003,trend,1385.3
1915,S92000003,trend,1388.1
1916,S92000003,trend,1393.0
1917,S92000003,trend,1395.7
1918,S92000003,trend,1398.0
1919,S92000003,trend,1400.2
1920,S92000003,trend,1403.8
1921,S92000003,trend,1406.6
1922,S92000003,trend,1409.1
1923,S92000003,trend,1411.3
1924,S92000003,trend,1412.6
1925,S92000003,trend,1413.0
1926,S92000003,trend,1413.7
1927,S92000003,trend,1412.5
1928,S92000003,trend,1410.9
1929,S92000003,trend,1407.1
1930,S92000003,trend,1403.9
1931,S92000003,trend,1399.3
1932,S92000003,trend,1395.5
1933,S92000003,trend,1390.3
1934,S92000003,trend,1389.2
1935,S92000003,trend,1387.0
1936,S92000003,trend,1385.2
1937,S92000003,trend,1384.8
1938,S92000003,trend,1385.5
1939,S92000003,trend,1383.9
1940,S92000003,trend,1384.6
1941,S92000003,trend,1384.5
1942,S92000003,trend,1386.8
1943,S92000003,trend,1390.0
1944,S92000003,trend,1392.9
1945,S92000003,trend,1394.8
1946,S92000003,trend,1397.1
1947,S92000003,trend,1399.9
1948,S92000003,trend,1404.2
1949,S92000003,trend,1404.4
1950,S92000003,trend,1403.5
1951,S92000003,trend,1401.7
1952,S92000003,trend,1399.2
1953,S92000003,trend,1397.7
1954,S92000003,trend,1397.7
1955,S92000003,trend,1393.8
1956,S92000003,trend,1392.6
1957,S92000003,trend,1389.6
1958,S92000003,trend,1385.2
1959,S92000003,trend,1381.8
1960,S92000003,trend,1379.7
1961,S92000003,trend,1377.7
1962,S92000003,trend,1374.6
1963,S92000003,trend,1370.6
1964,S92000003,trend,1368.8
1965,S92000003,trend,1369.1
1966,S92000003,trend,1370.4
1967,S92000003,trend,1371.8
1968,S92000003,trend,1372.0
1969,S92000003,trend,1373.4
1970,S92000003,trend,1377.8
1971,S92000003,trend,1380.5
1972,S92000003,trend,1385.8
1973,S92000003,trend,1392.9
1974,S92000003,trend,1401.2
1975,S92000003,trend,1408.5
1976,S92000003,trend,1418.7
1977,S92000003,trend,1430.2
1978,S92000003,trend,1443.1
1979,S92000003,trend,1455.8
1980,S92000003,trend,1467.9
1981,S92000003,trend,1479.3
1982,S92000003,trend,1489.4
1983,S92000003,trend,1498.2
1984,S92000003,trend,1507.2
1985,S92000003,trend,1516.4
1986,S92000003,trend,1526.6
1987,S92000003,trend,1533.3
1988,S92000003,trend,1540.7
1989,S92000003,trend,1545.0
1990,S92000003,trend,1550.4
1991,S92000003,trend,1551.5
1992,S92000003,trend,1552.9
1993,S92000003,trend,1552.3
1994,S92000003,trend,1552.4
1995,S92000003,trend,1552.3
1996,S92000003,trend,1551.2
1997,S92000003,trend,1553.9
1998,S92000003,trend,1558.4
1999,S92000003,trend,1560.5
